name,url,url status,api_endpoint,api status
Form 57 Oct 24,https://capmanagementllc.partner.socrata.com/d/yfr5-n4xq,,https://capmanagementllc.partner.socrata.com/resource/yfr5-n4xq.json,
Emergency_Room_Visits,https://capmanagementllc.partner.socrata.com/d/r58f-u9ay,,https://capmanagementllc.partner.socrata.com/resource/r58f-u9ay.json,
100422-deletelater,https://capmanagementllc.partner.socrata.com/d/7i9n-dzxd,,https://capmanagementllc.partner.socrata.com/resource/7i9n-dzxd.json,
MI PopDensity 2019,https://capmanagementllc.partner.socrata.com/d/tbqq-j7sm,,https://capmanagementllc.partner.socrata.com/resource/tbqq-j7sm.json,
transformation,https://capmanagementllc.partner.socrata.com/d/2wv5-cjz8,,https://capmanagementllc.partner.socrata.com/resource/2wv5-cjz8.json,
Mi_2019 Data Pop Density,https://capmanagementllc.partner.socrata.com/d/22qa-gjhp,,https://capmanagementllc.partner.socrata.com/resource/22qa-gjhp.json,
State and County Multi Polygon Data,https://capmanagementllc.partner.socrata.com/d/sra3-7t5m/revisions/1,,,
Combined States w Multipolygon,https://capmanagementllc.partner.socrata.com/d/rk6p-4kvb/revisions/1,,https://capmanagementllc.partner.socrata.com/resource/rk6p-4kvb:1.json,
Landing Page Mockup DOT,https://capmanagementllc.partner.socrata.com/stories/s/xz5g-jdw6,,,
Injury/Illness Summary - Casualty Data (railroads),https://capmanagementllc.partner.socrata.com/d/3kq8-qiu7,,https://capmanagementllc.partner.socrata.com/resource/3kq8-qiu7.json,
4.13 By Injury Type Unknown Age,https://capmanagementllc.partner.socrata.com/d/pqf8-xpif/revisions/0,,https://capmanagementllc.partner.socrata.com/resource/pqf8-xpif:0.json,
4.13 Injury Month Day Monday,https://capmanagementllc.partner.socrata.com/d/659f-geie,,https://capmanagementllc.partner.socrata.com/resource/659f-geie.json,
4.13 Injury Month Day Wednesday,https://capmanagementllc.partner.socrata.com/d/37zx-mrkb,,https://capmanagementllc.partner.socrata.com/resource/37zx-mrkb.json,
County Boundaries MultiPolygon,https://capmanagementllc.partner.socrata.com/d/57yt-c5j4,,https://capmanagementllc.partner.socrata.com/resource/57yt-c5j4.json,
CA Totals Testing,https://capmanagementllc.partner.socrata.com/d/ajrc-4yax,,https://capmanagementllc.partner.socrata.com/resource/ajrc-4yax.json,
5.10 Joined Highway Rail Incidents by State,https://capmanagementllc.partner.socrata.com/d/knxe-5vfj,,https://capmanagementllc.partner.socrata.com/resource/knxe-5vfj.json,
5.14 2022 Highway Rail Incidents by Type Highway User,https://capmanagementllc.partner.socrata.com/d/8sag-didh/revisions/1,,https://capmanagementllc.partner.socrata.com/resource/8sag-didh:1.json,
Form 57 w MultiPolygon Data,https://capmanagementllc.partner.socrata.com/d/p5k6-4485/revisions/1,,https://capmanagementllc.partner.socrata.com/resource/p5k6-4485:1.json,
delete,https://capmanagementllc.partner.socrata.com/d/kc73-wxdk,,https://capmanagementllc.partner.socrata.com/resource/kc73-wxdk.json,
5.10 Public Other,https://capmanagementllc.partner.socrata.com/d/rfdu-ptkw/revisions/2,,https://capmanagementllc.partner.socrata.com/resource/rfdu-ptkw:2.json,
4.13 p2,https://capmanagementllc.partner.socrata.com/d/peg4-3zhb,,https://capmanagementllc.partner.socrata.com/resource/peg4-3zhb.json,
Pie Chart of Total Incidents by Vehicle,https://capmanagementllc.partner.socrata.com/d/ydyj-yvde,,https://capmanagementllc.partner.socrata.com/resource/ydyj-yvde.json,
FREQUENCY OF CROSSING COLLISIONS (FATAL INCIDENTS) Test,https://capmanagementllc.partner.socrata.com/d/w3bi-msek,,https://capmanagementllc.partner.socrata.com/resource/w3bi-msek.json,
View based on NARN5,https://capmanagementllc.partner.socrata.com/d/vpxv-427d,,https://capmanagementllc.partner.socrata.com/resource/vpxv-427d.json,
VA Facilities.Massachusetts.VA Clinic,https://capmanagementllc.partner.socrata.com/d/jwwd-nxwk,,https://capmanagementllc.partner.socrata.com/resource/jwwd-nxwk.json,
Facilities.Vermont.Regional Office,https://capmanagementllc.partner.socrata.com/d/utk8-8b3c,,https://capmanagementllc.partner.socrata.com/resource/utk8-8b3c.json,
Facilities.Utah.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/49pm-hdkg,,https://capmanagementllc.partner.socrata.com/resource/49pm-hdkg.json,
Facilities.Virginia.Vet Center,https://capmanagementllc.partner.socrata.com/d/qgez-548y,,https://capmanagementllc.partner.socrata.com/resource/qgez-548y.json,
Facilities.Wyoming.Cemetery,https://capmanagementllc.partner.socrata.com/d/rznt-j32n,,https://capmanagementllc.partner.socrata.com/resource/rznt-j32n.json,
VA Facilities.Florida.VA_Residential_Care_(Stand_Alone),https://capmanagementllc.partner.socrata.com/d/hcqf-frtq,,https://capmanagementllc.partner.socrata.com/resource/hcqf-frtq.json,
Facilities.Arizona.Regional Office,https://capmanagementllc.partner.socrata.com/d/926x-ht8s,,https://capmanagementllc.partner.socrata.com/resource/926x-ht8s.json,
VA Facilities.Minnesota.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/d8nz-5fe8,,https://capmanagementllc.partner.socrata.com/resource/d8nz-5fe8.json,
VA Facilities.Mississippi.VA Clinic,https://capmanagementllc.partner.socrata.com/d/5ktg-rn5q,,https://capmanagementllc.partner.socrata.com/resource/5ktg-rn5q.json,
VA Medical Center with Hospital Service,https://capmanagementllc.partner.socrata.com/d/whbd-kt2v,,https://capmanagementllc.partner.socrata.com/resource/whbd-kt2v.json,
NARN5,https://capmanagementllc.partner.socrata.com/d/ffep-53j7,,https://capmanagementllc.partner.socrata.com/resource/ffep-53j7.json,
View based on Fair Market Rents (2022),https://capmanagementllc.partner.socrata.com/d/2748-rxwz,,https://capmanagementllc.partner.socrata.com/resource/2748-rxwz.json,
Form 57_Franklin To Suffolk,https://capmanagementllc.partner.socrata.com/d/2csr-h3dg,,https://capmanagementllc.partner.socrata.com/resource/2csr-h3dg.json,
Combined States w Multipolygon,https://capmanagementllc.partner.socrata.com/d/rk6p-4kvb,,https://capmanagementllc.partner.socrata.com/resource/rk6p-4kvb.json,
NARN,https://capmanagementllc.partner.socrata.com/d/gtcg-4nbf,,https://capmanagementllc.partner.socrata.com/resource/gtcg-4nbf.json,
2023_VA-State-Summaries_30yr Change 1 Decimal,https://capmanagementllc.partner.socrata.com/d/rjz7-8zej,,https://capmanagementllc.partner.socrata.com/resource/rjz7-8zej.json,
Percentage of Applicants Based on Gender,https://capmanagementllc.partner.socrata.com/d/ydju-j6kp,,https://capmanagementllc.partner.socrata.com/resource/ydju-j6kp.json,
Texas (H),https://capmanagementllc.partner.socrata.com/stories/s/hquz-6wew,,,
View based on Form 57 Highway-Rail Grade Crossing Accidents (Team 2),https://capmanagementllc.partner.socrata.com/d/4at4-az8s,,https://capmanagementllc.partner.socrata.com/resource/4at4-az8s.json,
Test Aggregation_railroad,https://capmanagementllc.partner.socrata.com/d/bgqa-jqi2,,https://capmanagementllc.partner.socrata.com/resource/bgqa-jqi2.json,
DOT Added Columns,https://capmanagementllc.partner.socrata.com/d/et4t-h86s,,https://capmanagementllc.partner.socrata.com/resource/et4t-h86s.json,
County Boundaries and Population Statistics,https://capmanagementllc.partner.socrata.com/d/qxg6-539s,,https://capmanagementllc.partner.socrata.com/resource/qxg6-539s.json,
Delaware,https://capmanagementllc.partner.socrata.com/stories/s/neym-n89m,,,
HW,https://capmanagementllc.partner.socrata.com/d/3ben-uvqr/revisions/0,,,
VA Table Individual Columns Grouped,https://capmanagementllc.partner.socrata.com/d/t48h-8w99,,https://capmanagementllc.partner.socrata.com/resource/t48h-8w99.json,
Personal Income dataset for example,https://capmanagementllc.partner.socrata.com/d/39w7-tzv8,,https://capmanagementllc.partner.socrata.com/resource/39w7-tzv8.json,
Example Casualty by Category,https://capmanagementllc.partner.socrata.com/d/pptw-8fdt,,https://capmanagementllc.partner.socrata.com/resource/pptw-8fdt.json,
CMS Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,https://capmanagementllc.partner.socrata.com/d/uyet-af83,,https://capmanagementllc.partner.socrata.com/resource/uyet-af83.json,
5.14 For Filtering,https://capmanagementllc.partner.socrata.com/d/dbyh-cp4z,,https://capmanagementllc.partner.socrata.com/resource/dbyh-cp4z.json,
Texas Auto,https://capmanagementllc.partner.socrata.com/d/359x-3g2n,,https://capmanagementllc.partner.socrata.com/resource/359x-3g2n.json,
Kansas,https://capmanagementllc.partner.socrata.com/stories/s/sqpq-hkhy,,,
Example Test Run,https://capmanagementllc.partner.socrata.com/stories/s/6dbm-cqcp,,,
Map Testing,https://capmanagementllc.partner.socrata.com/d/emef-vatt/revisions/0,,,
to delete,https://capmanagementllc.partner.socrata.com/d/2ipv-mfif/revisions/0,,,
Team Uno,https://capmanagementllc.partner.socrata.com/stories/s/2pi9-5bhk/preview,,,
South Dakota,https://capmanagementllc.partner.socrata.com/stories/s/3h4e-umsw,,,
Copy of Sample interactive table,https://capmanagementllc.partner.socrata.com/stories/s/846h-pvmb/preview,,,
View based on LA County,https://capmanagementllc.partner.socrata.com/d/8xc5-2dar,,https://capmanagementllc.partner.socrata.com/resource/8xc5-2dar.json,
Frankenstein,https://capmanagementllc.partner.socrata.com/stories/s/tuus-6wpj/preview,,,
test test test tester,https://capmanagementllc.partner.socrata.com/d/gxit-t27q,,https://capmanagementllc.partner.socrata.com/resource/gxit-t27q.json,
delete me again,https://capmanagementllc.partner.socrata.com/d/ghwa-4kp6,,https://capmanagementllc.partner.socrata.com/resource/ghwa-4kp6.json,
County Vet Pop_Nevada,https://capmanagementllc.partner.socrata.com/d/a7jf-d5yq,,https://capmanagementllc.partner.socrata.com/resource/a7jf-d5yq.json,
County Vet Pop_Rhode Island,https://capmanagementllc.partner.socrata.com/d/r3pe-3bvk,,https://capmanagementllc.partner.socrata.com/resource/r3pe-3bvk.json,
County Vet Pop_Florida,https://capmanagementllc.partner.socrata.com/d/wu2v-5k4q,,https://capmanagementllc.partner.socrata.com/resource/wu2v-5k4q.json,
NCVAS County Vet Pop (New York),https://capmanagementllc.partner.socrata.com/d/e5v7-xs6x,,https://capmanagementllc.partner.socrata.com/resource/e5v7-xs6x.json,
County Vet Pop_Georgia,https://capmanagementllc.partner.socrata.com/d/mz9p-582u,,https://capmanagementllc.partner.socrata.com/resource/mz9p-582u.json,
County Vet Pop (Texas),https://capmanagementllc.partner.socrata.com/d/ucnw-553u,,https://capmanagementllc.partner.socrata.com/resource/ucnw-553u.json,
VA Clinic,https://capmanagementllc.partner.socrata.com/d/9w7q-9yi5,,https://capmanagementllc.partner.socrata.com/resource/9w7q-9yi5.json,
CMS Accountable Care Organization Participants,https://capmanagementllc.partner.socrata.com/d/hrtd-uz32/revisions/1,,,
CMS Ambulatory Surgical Centers and Independent Free Standing Emergency Departments Enrolled in Medicare As Hospital Providers,https://capmanagementllc.partner.socrata.com/d/nssp-b9gw/revisions/2,,,
CMS County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,https://capmanagementllc.partner.socrata.com/d/rgzs-supj/revisions/1,,,
CMS Accountable Care Organization Skilled Nursing Facility Affiliates,https://capmanagementllc.partner.socrata.com/d/f2x4-2tv4/revisions/2,,,
Puerto Rico,https://capmanagementllc.partner.socrata.com/d/38wv-jvzp,,https://capmanagementllc.partner.socrata.com/resource/38wv-jvzp.json,
View based on View based on Alabama Population by County,https://capmanagementllc.partner.socrata.com/d/yn5u-dxjj,,https://capmanagementllc.partner.socrata.com/resource/yn5u-dxjj.json,
NY- VA Facilities.Mobile VCTR,https://capmanagementllc.partner.socrata.com/d/thmg-h3jx,,https://capmanagementllc.partner.socrata.com/resource/thmg-h3jx.json,
View based on Local Law 44 Rent Affordability,https://capmanagementllc.partner.socrata.com/d/nck2-b4vn,,https://capmanagementllc.partner.socrata.com/resource/nck2-b4vn.json,
Texas (H),https://capmanagementllc.partner.socrata.com/stories/s/hquz-6wew/preview,,,
Copy of [How-To Guide] - FME License Manager and Floating License Installation and Configuration_v1,https://capmanagementllc.partner.socrata.com/stories/s/hdtn-ws3q,,,
5GB Test Upload,https://capmanagementllc.partner.socrata.com/d/cnci-9spv,,https://capmanagementllc.partner.socrata.com/resource/cnci-9spv.json,
NCA Dataset,https://capmanagementllc.partner.socrata.com/d/2hn4-kbsr,,https://capmanagementllc.partner.socrata.com/resource/2hn4-kbsr.json,
Interactive Data Set,https://capmanagementllc.partner.socrata.com/d/mwfm-ewx3,,https://capmanagementllc.partner.socrata.com/resource/mwfm-ewx3.json,
Heat and Health Map,https://capmanagementllc.partner.socrata.com/d/mvza-hax6,,https://capmanagementllc.partner.socrata.com/resource/mvza-hax6.json,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/254,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/263,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/253,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/269,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/7,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/15,,,
where county_name (Highway-Rail Grade Crossing Accident Data) is null,https://capmanagementllc.partner.socrata.com/d/rxfx-p7th,,https://capmanagementllc.partner.socrata.com/resource/rxfx-p7th.json,
RPMD:  Resolution of commercial leases that expire this fiscal year (60%),https://capmanagementllc.partner.socrata.com/d/i33y-zgpc/revisions/3,,,
View based on NCVAS State Summaries - Veteran Population Density by County (2018),https://capmanagementllc.partner.socrata.com/d/catf-vcv9,,https://capmanagementllc.partner.socrata.com/resource/catf-vcv9.json,
View based on Alabama Population by County,https://capmanagementllc.partner.socrata.com/d/w2k2-7vq5,,https://capmanagementllc.partner.socrata.com/resource/w2k2-7vq5.json,
View based on Alabama Population by County,https://capmanagementllc.partner.socrata.com/d/wqs4-qg7x,,https://capmanagementllc.partner.socrata.com/resource/wqs4-qg7x.json,
View based on RPMD:  Resolution of commercial leases that expire this fiscal year (60%),https://capmanagementllc.partner.socrata.com/d/44wi-4nyw,,https://capmanagementllc.partner.socrata.com/resource/44wi-4nyw.json,
View based on DOT Sprint 01 (Highway-Rail Grade Crossing Accident Data),https://capmanagementllc.partner.socrata.com/d/4pbj-vy2g,,https://capmanagementllc.partner.socrata.com/resource/4pbj-vy2g.json,
Sprint 1 Clean DS,https://capmanagementllc.partner.socrata.com/d/stfk-jjgp/revisions/0,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/21,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/32,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/3,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/27,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/57,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/5,,,
Automate This,https://capmanagementllc.partner.socrata.com/d/ps6v-24zu,,https://capmanagementllc.partner.socrata.com/resource/ps6v-24zu.json,
VA Facilities.Montana.VA Clinic,https://capmanagementllc.partner.socrata.com/d/25m6-xvs9,,https://capmanagementllc.partner.socrata.com/resource/25m6-xvs9.json,
VA Facilities.Washington,https://capmanagementllc.partner.socrata.com/d/9ggk-anx7,,https://capmanagementllc.partner.socrata.com/resource/9ggk-anx7.json,
Facilities.Pennsylvania.Regional Office,https://capmanagementllc.partner.socrata.com/d/wgux-h3xg,,https://capmanagementllc.partner.socrata.com/resource/wgux-h3xg.json,
Facilities.Puerto Rico.Vet Center,https://capmanagementllc.partner.socrata.com/d/k5q6-7pph,,https://capmanagementllc.partner.socrata.com/resource/k5q6-7pph.json,
NCVAS State Summaries - TX Facilities (Mobile VCTR),https://capmanagementllc.partner.socrata.com/d/jgwf-cuf3,,https://capmanagementllc.partner.socrata.com/resource/jgwf-cuf3.json,
VA Facilities.Maine.Regional Office,https://capmanagementllc.partner.socrata.com/d/rm3n-husk,,https://capmanagementllc.partner.socrata.com/resource/rm3n-husk.json,
Facilities.Arizona.Cemetery,https://capmanagementllc.partner.socrata.com/d/n8sp-jtk4,,https://capmanagementllc.partner.socrata.com/resource/n8sp-jtk4.json,
VA Facilities.Kansas.Regional Office,https://capmanagementllc.partner.socrata.com/d/yptm-rugz,,https://capmanagementllc.partner.socrata.com/resource/yptm-rugz.json,
WI - VA Facilities.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/jvhc-4xyc,,https://capmanagementllc.partner.socrata.com/resource/jvhc-4xyc.json,
VA Facilities.Arkansas.VA_Clinic,https://capmanagementllc.partner.socrata.com/d/di8y-qymt,,https://capmanagementllc.partner.socrata.com/resource/di8y-qymt.json,
VA Facilities.Nebraska.VA Clinic,https://capmanagementllc.partner.socrata.com/d/s9cr-wapg,,https://capmanagementllc.partner.socrata.com/resource/s9cr-wapg.json,
Facilities.Oklahoma.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/a5j9-mek8,,https://capmanagementllc.partner.socrata.com/resource/a5j9-mek8.json,
Facilities.Tennessee.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/7qc6-eeyk,,https://capmanagementllc.partner.socrata.com/resource/7qc6-eeyk.json,
VA Facilities.Oklahoma,https://capmanagementllc.partner.socrata.com/d/85gn-qdg4,,https://capmanagementllc.partner.socrata.com/resource/85gn-qdg4.json,
Facilities.Tennessee.VA Clinic,https://capmanagementllc.partner.socrata.com/d/7uv6-xfq2,,https://capmanagementllc.partner.socrata.com/resource/7uv6-xfq2.json,
